"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"carros.nlogo"
"densidad_flujo"
"10/26/2024 14:51:22:496 -0600"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-3","3"
"[run number]","velocidad-inicial","numero_de_carros","aceleracion","posicion-inicial","desaceleracion","[step]","metrica_flujo"
"125","aleatoria","13","0.0045","aleatoria","0.026","2300","12.333333333333334"
"125","aleatoria","13","0.0045","aleatoria","0.026","2350","12.347826086956522"
"125","aleatoria","13","0.0045","aleatoria","0.026","2400","12.361702127659575"
"125","aleatoria","13","0.0045","aleatoria","0.026","2450","12.354166666666666"
"125","aleatoria","13","0.0045","aleatoria","0.026","2500","12.36734693877551"
"127","aleatoria","13","0.0045","aleatoria","0.026","950","11.555555555555555"
"127","aleatoria","13","0.0045","aleatoria","0.026","1000","11.631578947368421"
"127","aleatoria","13","0.0045","aleatoria","0.026","1050","11.65"
"127","aleatoria","13","0.0045","aleatoria","0.026","1100","11.714285714285714"
"127","aleatoria","13","0.0045","aleatoria","0.026","1150","11.727272727272727"
"127","aleatoria","13","0.0045","aleatoria","0.026","1200","11.782608695652174"
"127","aleatoria","13","0.0045","aleatoria","0.026","1250","11.833333333333334"
"127","aleatoria","13","0.0045","aleatoria","0.026","1300","11.88"
"127","aleatoria","13","0.0045","aleatoria","0.026","1350","11.884615384615385"
"127","aleatoria","13","0.0045","aleatoria","0.026","1400","11.925925925925926"
"127","aleatoria","13","0.0045","aleatoria","0.026","1450","11.964285714285714"
"118","aleatoria","12","0.0045","aleatoria","0.026","2550","11.28"
"126","aleatoria","13","0.0045","aleatoria","0.026","2550","12.28"
"124","aleatoria","13","0.0045","aleatoria","0.026","2950","12.362068965517242"
"128","aleatoria","13","0.0045","aleatoria","0.026","1250","11.833333333333334"
"127","aleatoria","13","0.0045","aleatoria","0.026","1500","12"
"126","aleatoria","13","0.0045","aleatoria","0.026","2600","12.294117647058824"
"118","aleatoria","12","0.0045","aleatoria","0.026","2600","11.27450980392157"
"124","aleatoria","13","0.0045","aleatoria","0.026","3000","12.372881355932204"
"128","aleatoria","13","0.0045","aleatoria","0.026","1300","11.88"
"129","aleatoria","13","0.0045","aleatoria","0.026","0","0"
"127","aleatoria","13","0.0045","aleatoria","0.026","1550","12.033333333333333"
"118","aleatoria","12","0.0045","aleatoria","0.026","2650","11.288461538461538"
"128","aleatoria","13","0.0045","aleatoria","0.026","1350","11.884615384615385"
"129","aleatoria","13","0.0045","aleatoria","0.026","50","0"
"128","aleatoria","13","0.0045","aleatoria","0.026","1400","11.925925925925926"
"118","aleatoria","12","0.0045","aleatoria","0.026","2700","11.30188679245283"
"129","aleatoria","13","0.0045","aleatoria","0.026","100","9"
"128","aleatoria","13","0.0045","aleatoria","0.026","1450","11.964285714285714"
"129","aleatoria","13","0.0045","aleatoria","0.026","150","6.5"
"128","aleatoria","13","0.0045","aleatoria","0.026","1500","12"
"129","aleatoria","13","0.0045","aleatoria","0.026","200","7"
"128","aleatoria","13","0.0045","aleatoria","0.026","1550","12"
"125","aleatoria","13","0.0045","aleatoria","0.026","2550","12.38"
"125","aleatoria","13","0.0045","aleatoria","0.026","2600","12.392156862745098"
"125","aleatoria","13","0.0045","aleatoria","0.026","2650","12.384615384615385"
"127","aleatoria","13","0.0045","aleatoria","0.026","1600","12.064516129032258"
"126","aleatoria","13","0.0045","aleatoria","0.026","2650","12.307692307692308"
"127","aleatoria","13","0.0045","aleatoria","0.026","1650","12.09375"
"126","aleatoria","13","0.0045","aleatoria","0.026","2700","12.30188679245283"
"127","aleatoria","13","0.0045","aleatoria","0.026","1700","12.090909090909092"
"126","aleatoria","13","0.0045","aleatoria","0.026","2750","12.314814814814815"
"127","aleatoria","13","0.0045","aleatoria","0.026","1750","12.117647058823529"
"126","aleatoria","13","0.0045","aleatoria","0.026","2800","12.327272727272728"
"126","aleatoria","13","0.0045","aleatoria","0.026","2850","12.321428571428571"
"126","aleatoria","13","0.0045","aleatoria","0.026","2900","12.333333333333334"
"129","aleatoria","13","0.0045","aleatoria","0.026","250","8"
"118","aleatoria","12","0.0045","aleatoria","0.026","2750","11.314814814814815"
"128","aleatoria","13","0.0045","aleatoria","0.026","1600","12.03225806451613"
"118","aleatoria","12","0.0045","aleatoria","0.026","2800","11.309090909090909"
"128","aleatoria","13","0.0045","aleatoria","0.026","1650","12.0625"
"118","aleatoria","12","0.0045","aleatoria","0.026","2850","11.321428571428571"
"128","aleatoria","13","0.0045","aleatoria","0.026","1700","12.090909090909092"
"118","aleatoria","12","0.0045","aleatoria","0.026","2900","11.333333333333334"
"128","aleatoria","13","0.0045","aleatoria","0.026","1750","12.088235294117647"
"125","aleatoria","13","0.0045","aleatoria","0.026","2700","12.39622641509434"
"118","aleatoria","12","0.0045","aleatoria","0.026","2950","11.344827586206897"
"125","aleatoria","13","0.0045","aleatoria","0.026","2750","12.407407407407407"
"128","aleatoria","13","0.0045","aleatoria","0.026","1800","12.114285714285714"
"125","aleatoria","13","0.0045","aleatoria","0.026","2800","12.4"
"128","aleatoria","13","0.0045","aleatoria","0.026","1850","12.13888888888889"
"125","aleatoria","13","0.0045","aleatoria","0.026","2850","12.410714285714286"
"128","aleatoria","13","0.0045","aleatoria","0.026","1900","12.162162162162161"
"125","aleatoria","13","0.0045","aleatoria","0.026","2900","12.421052631578947"
"128","aleatoria","13","0.0045","aleatoria","0.026","1950","12.18421052631579"
"125","aleatoria","13","0.0045","aleatoria","0.026","2950","12.431034482758621"
"128","aleatoria","13","0.0045","aleatoria","0.026","2000","12.205128205128204"
"125","aleatoria","13","0.0045","aleatoria","0.026","3000","12.423728813559322"
"130","aleatoria","13","0.0045","aleatoria","0.026","0","0"
"128","aleatoria","13","0.0045","aleatoria","0.026","2050","12.2"
"130","aleatoria","13","0.0045","aleatoria","0.026","50","0"
"128","aleatoria","13","0.0045","aleatoria","0.026","2100","12.21951219512195"
"130","aleatoria","13","0.0045","aleatoria","0.026","100","8"
"128","aleatoria","13","0.0045","aleatoria","0.026","2150","12.238095238095237"
"130","aleatoria","13","0.0045","aleatoria","0.026","150","4"
"128","aleatoria","13","0.0045","aleatoria","0.026","2200","12.255813953488373"
"130","aleatoria","13","0.0045","aleatoria","0.026","200","5.666666666666667"
"128","aleatoria","13","0.0045","aleatoria","0.026","2250","12.272727272727273"
"130","aleatoria","13","0.0045","aleatoria","0.026","250","6.75"
"128","aleatoria","13","0.0045","aleatoria","0.026","2300","12.28888888888889"
"130","aleatoria","13","0.0045","aleatoria","0.026","300","7.2"
"128","aleatoria","13","0.0045","aleatoria","0.026","2350","12.304347826086957"
"128","aleatoria","13","0.0045","aleatoria","0.026","2400","12.297872340425531"
"130","aleatoria","13","0.0045","aleatoria","0.026","350","8"
"130","aleatoria","13","0.0045","aleatoria","0.026","400","8.714285714285714"
"128","aleatoria","13","0.0045","aleatoria","0.026","2450","12.3125"
"130","aleatoria","13","0.0045","aleatoria","0.026","450","9.25"
"128","aleatoria","13","0.0045","aleatoria","0.026","2500","12.326530612244898"
"130","aleatoria","13","0.0045","aleatoria","0.026","500","9.666666666666666"
"128","aleatoria","13","0.0045","aleatoria","0.026","2550","12.34"
"130","aleatoria","13","0.0045","aleatoria","0.026","550","9.9"
"128","aleatoria","13","0.0045","aleatoria","0.026","2600","12.352941176470589"
"130","aleatoria","13","0.0045","aleatoria","0.026","600","10.181818181818182"
"128","aleatoria","13","0.0045","aleatoria","0.026","2650","12.346153846153847"
"130","aleatoria","13","0.0045","aleatoria","0.026","650","10.416666666666666"
"128","aleatoria","13","0.0045","aleatoria","0.026","2700","12.358490566037736"
"130","aleatoria","13","0.0045","aleatoria","0.026","700","10.615384615384615"
"128","aleatoria","13","0.0045","aleatoria","0.026","2750","12.37037037037037"
"130","aleatoria","13","0.0045","aleatoria","0.026","750","10.785714285714286"
"128","aleatoria","13","0.0045","aleatoria","0.026","2800","12.381818181818181"
"130","aleatoria","13","0.0045","aleatoria","0.026","800","10.866666666666667"
"128","aleatoria","13","0.0045","aleatoria","0.026","2850","12.392857142857142"
"130","aleatoria","13","0.0045","aleatoria","0.026","850","11"
"128","aleatoria","13","0.0045","aleatoria","0.026","2900","12.403508771929825"
"130","aleatoria","13","0.0045","aleatoria","0.026","900","11.117647058823529"
"128","aleatoria","13","0.0045","aleatoria","0.026","2950","12.39655172413793"
"130","aleatoria","13","0.0045","aleatoria","0.026","950","11.222222222222221"
"128","aleatoria","13","0.0045","aleatoria","0.026","3000","12.40677966101695"
"131","aleatoria","14","0.0045","aleatoria","0.026","0","0"
"130","aleatoria","13","0.0045","aleatoria","0.026","1000","11.31578947368421"
"131","aleatoria","14","0.0045","aleatoria","0.026","50","0"
"130","aleatoria","13","0.0045","aleatoria","0.026","1050","11.4"
"130","aleatoria","13","0.0045","aleatoria","0.026","1100","11.428571428571429"
"131","aleatoria","14","0.0045","aleatoria","0.026","100","3"
"130","aleatoria","13","0.0045","aleatoria","0.026","1150","11.5"
"131","aleatoria","14","0.0045","aleatoria","0.026","150","3.5"
"130","aleatoria","13","0.0045","aleatoria","0.026","1200","11.565217391304348"
"131","aleatoria","14","0.0045","aleatoria","0.026","200","4"
"130","aleatoria","13","0.0045","aleatoria","0.026","1250","11.625"
"131","aleatoria","14","0.0045","aleatoria","0.026","250","4.75"
"127","aleatoria","13","0.0045","aleatoria","0.026","1800","12.142857142857142"
"129","aleatoria","13","0.0045","aleatoria","0.026","300","8.4"
"126","aleatoria","13","0.0045","aleatoria","0.026","2950","12.344827586206897"
"127","aleatoria","13","0.0045","aleatoria","0.026","1850","12.166666666666666"
"129","aleatoria","13","0.0045","aleatoria","0.026","350","9.166666666666666"
"126","aleatoria","13","0.0045","aleatoria","0.026","3000","12.35593220338983"
"132","aleatoria","14","0.0045","aleatoria","0.026","0","0"
"127","aleatoria","13","0.0045","aleatoria","0.026","1900","12.18918918918919"
"132","aleatoria","14","0.0045","aleatoria","0.026","50","0"
"118","aleatoria","12","0.0045","aleatoria","0.026","3000","11.338983050847459"
"133","aleatoria","14","0.0045","aleatoria","0.026","0","0"
"130","aleatoria","13","0.0045","aleatoria","0.026","1300","11.68"
"131","aleatoria","14","0.0045","aleatoria","0.026","300","6"
"127","aleatoria","13","0.0045","aleatoria","0.026","1950","12.210526315789474"
"129","aleatoria","13","0.0045","aleatoria","0.026","400","9.571428571428571"
"133","aleatoria","14","0.0045","aleatoria","0.026","50","0"
"127","aleatoria","13","0.0045","aleatoria","0.026","2000","12.205128205128204"
"133","aleatoria","14","0.0045","aleatoria","0.026","100","5"
"130","aleatoria","13","0.0045","aleatoria","0.026","1350","11.692307692307692"
"131","aleatoria","14","0.0045","aleatoria","0.026","350","6.333333333333333"
"131","aleatoria","14","0.0045","aleatoria","0.026","400","7.285714285714286"
"131","aleatoria","14","0.0045","aleatoria","0.026","450","7.75"
"131","aleatoria","14","0.0045","aleatoria","0.026","500","8.333333333333334"
"132","aleatoria","14","0.0045","aleatoria","0.026","100","6"
"127","aleatoria","13","0.0045","aleatoria","0.026","2050","12.225"
"129","aleatoria","13","0.0045","aleatoria","0.026","450","10"
"132","aleatoria","14","0.0045","aleatoria","0.026","150","4.5"
"127","aleatoria","13","0.0045","aleatoria","0.026","2100","12.24390243902439"
"129","aleatoria","13","0.0045","aleatoria","0.026","500","10.333333333333334"
"127","aleatoria","13","0.0045","aleatoria","0.026","2150","12.261904761904763"
"129","aleatoria","13","0.0045","aleatoria","0.026","550","10.6"
"133","aleatoria","14","0.0045","aleatoria","0.026","150","5"
"133","aleatoria","14","0.0045","aleatoria","0.026","200","5.666666666666667"
"131","aleatoria","14","0.0045","aleatoria","0.026","550","8.4"
"130","aleatoria","13","0.0045","aleatoria","0.026","1400","11.74074074074074"
"130","aleatoria","13","0.0045","aleatoria","0.026","1450","11.75"
"131","aleatoria","14","0.0045","aleatoria","0.026","600","8.818181818181818"
"130","aleatoria","13","0.0045","aleatoria","0.026","1500","11.793103448275861"
"131","aleatoria","14","0.0045","aleatoria","0.026","650","9.25"
"130","aleatoria","13","0.0045","aleatoria","0.026","1550","11.833333333333334"
"131","aleatoria","14","0.0045","aleatoria","0.026","700","9.615384615384615"
"130","aleatoria","13","0.0045","aleatoria","0.026","1600","11.838709677419354"
"130","aleatoria","13","0.0045","aleatoria","0.026","1650","11.875"
"129","aleatoria","13","0.0045","aleatoria","0.026","600","10.727272727272727"
"132","aleatoria","14","0.0045","aleatoria","0.026","200","5.333333333333333"
"127","aleatoria","13","0.0045","aleatoria","0.026","2200","12.255813953488373"
"129","aleatoria","13","0.0045","aleatoria","0.026","650","10.916666666666666"
"133","aleatoria","14","0.0045","aleatoria","0.026","250","7"
"131","aleatoria","14","0.0045","aleatoria","0.026","750","9.928571428571429"
"130","aleatoria","13","0.0045","aleatoria","0.026","1700","11.909090909090908"
"131","aleatoria","14","0.0045","aleatoria","0.026","800","10.133333333333333"
"130","aleatoria","13","0.0045","aleatoria","0.026","1750","11.911764705882353"
"131","aleatoria","14","0.0045","aleatoria","0.026","850","10.375"
"130","aleatoria","13","0.0045","aleatoria","0.026","1800","11.942857142857143"
"129","aleatoria","13","0.0045","aleatoria","0.026","700","11.076923076923077"
"127","aleatoria","13","0.0045","aleatoria","0.026","2250","12.272727272727273"
"132","aleatoria","14","0.0045","aleatoria","0.026","250","6.75"
"129","aleatoria","13","0.0045","aleatoria","0.026","750","11.214285714285714"
"127","aleatoria","13","0.0045","aleatoria","0.026","2300","12.266666666666667"
"132","aleatoria","14","0.0045","aleatoria","0.026","300","7.2"
"129","aleatoria","13","0.0045","aleatoria","0.026","800","11.266666666666667"
"132","aleatoria","14","0.0045","aleatoria","0.026","350","8.166666666666666"
"129","aleatoria","13","0.0045","aleatoria","0.026","850","11.375"
"132","aleatoria","14","0.0045","aleatoria","0.026","400","8.714285714285714"
"129","aleatoria","13","0.0045","aleatoria","0.026","900","11.470588235294118"
"132","aleatoria","14","0.0045","aleatoria","0.026","450","9.375"
"132","aleatoria","14","0.0045","aleatoria","0.026","500","9.88888888888889"
"132","aleatoria","14","0.0045","aleatoria","0.026","550","10.3"
"132","aleatoria","14","0.0045","aleatoria","0.026","600","10.545454545454545"
"132","aleatoria","14","0.0045","aleatoria","0.026","650","10.833333333333334"
"133","aleatoria","14","0.0045","aleatoria","0.026","300","7"
"132","aleatoria","14","0.0045","aleatoria","0.026","700","11.076923076923077"
"133","aleatoria","14","0.0045","aleatoria","0.026","350","8"
"132","aleatoria","14","0.0045","aleatoria","0.026","750","11.214285714285714"
"133","aleatoria","14","0.0045","aleatoria","0.026","400","8.428571428571429"
"132","aleatoria","14","0.0045","aleatoria","0.026","800","11.4"
"132","aleatoria","14","0.0045","aleatoria","0.026","850","11.5625"
"132","aleatoria","14","0.0045","aleatoria","0.026","900","11.647058823529411"
"132","aleatoria","14","0.0045","aleatoria","0.026","950","11.777777777777779"
"132","aleatoria","14","0.0045","aleatoria","0.026","1000","11.894736842105264"
"132","aleatoria","14","0.0045","aleatoria","0.026","1050","11.95"
"132","aleatoria","14","0.0045","aleatoria","0.026","1100","12.047619047619047"
"132","aleatoria","14","0.0045","aleatoria","0.026","1150","12.136363636363637"
"132","aleatoria","14","0.0045","aleatoria","0.026","1200","12.217391304347826"
"132","aleatoria","14","0.0045","aleatoria","0.026","1250","12.25"
"131","aleatoria","14","0.0045","aleatoria","0.026","900","10.588235294117647"
"130","aleatoria","13","0.0045","aleatoria","0.026","1850","11.972222222222221"
"132","aleatoria","14","0.0045","aleatoria","0.026","1300","12.32"
"131","aleatoria","14","0.0045","aleatoria","0.026","950","10.777777777777779"
"132","aleatoria","14","0.0045","aleatoria","0.026","1350","12.384615384615385"
"131","aleatoria","14","0.0045","aleatoria","0.026","1000","10.894736842105264"
"132","aleatoria","14","0.0045","aleatoria","0.026","1400","12.444444444444445"
"132","aleatoria","14","0.0045","aleatoria","0.026","1450","12.464285714285714"
"132","aleatoria","14","0.0045","aleatoria","0.026","1500","12.517241379310345"
"129","aleatoria","13","0.0045","aleatoria","0.026","950","11.555555555555555"
